rxn_smiles,barrier
[CH3:1][CH2:2][O:3][CH2:4][CH:5]=[O:6]>>[CH3:1][CH:2]=[O+:3][CH:4]=[CH:5][O-:6].[H:7][H:8],70.00291
[CH3:1][CH2:2][O:3][CH2:4][CH:5]=[O:6]>>[CH4:1].[CH2:2]=[O+:3][CH:4]=[CH:5][O-:6],86.86881
[CH:1](=[O:2])[CH2:5][O:6][CH2:3][CH3:4]>>[CH2:1]=[O:2].[CH3:3][CH3:4].[C-:5]#[O+:6],71.29562
[CH2:1]([CH:2]=[O:3])[O:4][CH2:5][CH3:6]>>[CH2:1]=[CH:2][O:3][O:4][CH2:5][CH3:6],88.13821
[CH3:1][CH2:2][O:3][CH2:4][CH:5]=[O:6]>>[CH3:1][CH2:2][O:3][C@@H:4]1[CH2:5][O:6]1,76.235
[CH3:1][CH2:2][O:3][CH2:4][CH:5]=[O:6]>>[CH2:1]=[CH:2][OH:3].[CH3:4][CH:5]=[O:6],56.12558000000001
[CH2:1]([CH3:2])[O:6][CH2:5][CH:4]=[O:3]>>[CH2:1]=[CH2:2].[O:3]=[CH:4][CH2:5][OH:6],65.98931
[CH3:1][CH2:2][O:3][CH2:4][CH:5]=[O:6]>>[CH3:1][CH2:2][O:3][CH:4]=[C:5]=[O:6].[H:7][H:8],79.91016
[CH2:1]1[CH:2]=[CH:3][CH2:4][O:5]1>>[CH2:1]=[CH:2][C@H:3]1[CH2:4][O:5]1,72.98214
[CH:1]1=[CH:2][CH2:3][O:4][CH2:5]1>>[C:1]=[CH:2][CH2:3][O:4][CH3:5],79.57547
[CH2:1]1[CH:2]=[CH:3][CH2:4][O:5]1>>[CH:1]/[CH:2]=[CH:3]\[CH2:4][OH:5],75.47668
[CH2:1]1[O:2][CH2:3][CH:4]=[CH:5]1>>[C-:1]1=[O+:2][CH2:3][CH:4]=[CH:5]1.[H:6][H:7],78.5279
[CH:1]1=[CH:2][CH2:3][O:4][CH2:5]1>>[C:1]1=[CH:2][CH2:3][O:4][CH:5]=1.[H:6][H:7],96.8054
[CH:1]1=[CH:2][CH2:3][O:4][CH2:5]1>>[C:1]1[CH2:2][CH2:3][O:4][CH2:5]1,66.72247
[CH:1]1=[CH:2][CH2:3][O:5][CH2:4]1>>[CH:1]#[C:2][CH3:3].[CH2:4]=[O:5],104.27805
[CH3:1][c:2]1[n:3][cH:4][cH:5][o:6]1>>[CH3:1][c:2]1[nH:3][c-:4][cH:5][o+:6]1,86.88414
[CH3:1][c:2]1[n:3][cH:4][cH:5][o:6]1>>[CH3:1][C:2]#[N+:3][CH:4]=[CH:5][O-:6],47.25475
[CH3:1][c:2]1[n:3][cH:4][cH:5][o:6]1>>[CH3:1][C:2]1=[N:3][CH2:4][C-:5]=[O+:6]1,63.11628
[CH3:1][c:2]1[n:3][cH:4][cH:5][o:6]1>>[CH2:1]=[C:2]1[NH:3][CH:4]=[CH:5][O:6]1,78.03481
[cH:1]1[cH:2][n:3][c:4]([CH3:5])[o:6]1>>[CH2:1]=[C:2]=[N:3][C:4]([CH3:5])=[O:6],82.29202
[CH3:1][c:2]1[n:3][cH:4][cH:5][o:6]1>>[CH2:1]=[C:2]1[N:3]=[CH:4][CH2:5][O:6]1,87.71525
[cH:1]1[cH:3][n:4][c:5]([CH3:2])[o:6]1>>[CH:1]#[CH:2].[CH3:3][N:4]=[C:5]=[O:6],107.0929
[CH3:1][c:2]1[n:3][cH:4][cH:5][o:6]1>>[CH3:1][C:2]1=[N:3][C@@H:4]1[CH:5]=[O:6],77.55569
[CH3:1][c:2]1[n:3][cH:4][cH:5][o:6]1>>[CH2:1]=[C:2]1[N-:3][CH:4]=[C:5]=[O+:6]1.[H:7][H:8],131.63566
[CH3:1][c:6]1[n:2][cH:3][cH:4][o:5]1>>[C-:1]#[N+:2]/[CH:3]=[CH:4]\[O:5][CH3:6],109.37671
[OH:1][CH2:2][C@H:5]([C:4]#[CH:3])[OH:6]>>[OH:1][CH:2]=[C:3]=[CH:4][CH2:5][OH:6],68.98079
[CH:1]#[C:2][C@H:3]([OH:4])[CH2:5][OH:6]>>[CH:1]#[C:2][CH2:3][OH:4].[CH2:5]=[O:6],98.67053
[CH:1]#[C:2][C@H:3]([OH:4])[CH2:5][OH:6]>>[CH:1]/[CH:2]=[C:3](\[OH:4])[CH2:5][OH:6],72.95793
[CH:1]#[C:2][C@H:3]([OH:4])[CH2:5][OH:6]>>[CH2:1]=[C:2]=[CH:3][OH:4].[CH2:5]=[O:6],41.83596
[OH:1][CH2:2][C@H:5]([C:4]#[CH:3])[OH:6]>>[OH:1]/[CH:2]=[C:3]1\[CH2:4][C@H:5]1[OH:6],69.37389
[CH:1]#[C:2][C@H:3]([OH:4])[CH2:5][OH:6]>>[CH:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6].[H:7][H:8],91.87568
[CH:1]#[C:2][C@H:3]([OH:4])[CH2:5][OH:6]>>[C:1]=[CH:2][C@H:3]([OH:4])[CH2:5][OH:6],57.61056
[O:1]=[CH:2][C@H:3]1[CH2:4][O:5]1>>[OH:1][C:2][C@H:3]1[CH2:4][O:5]1,80.16979
[CH2:1]1[C@H:2]([CH:4]=[O:5])[O:3]1>>[CH:1][C@@H:2]([OH:3])[CH:4]=[O:5],69.32276
[CH:1](=[O:2])[C@H:3]1[CH2:4][O:5]1>>[CH-:1]=[O+:2][C@H:3]1[CH2:4][O:5]1,107.41477
[O:1]=[CH:2][C@H:3]1[CH2:4][O:5]1>>[OH:1]/[CH:2]=[C:3]1\[CH2:4][O:5]1,71.58384000000002
[O:1]=[CH:2][C@H:3]1[CH2:4][O:5]1>>[OH:1][CH-:2][C@H:3]1[CH:4]=[O+:5]1,101.28114
[CH2:1]1[C@H:4]([CH:3]=[O:2])[O:5]1>>[CH2:1]=[O+:2][CH:3]=[CH:4][O-:5],45.17226
[CH2:1]1[C@H:4]([CH:3]=[O:2])[O:5]1>>[CH3:1][O+:2]=[C:3]=[CH:4][O-:5],75.28484
[O:1]=[CH:2][C@H:3]1[CH2:4][O:5]1>>[O-:1][CH:2]=[C+:3][CH2:4][OH:5],67.39105
[C:1](#[N:2])[C:3](=[O:4])[CH2:5][OH:6]>>[C-:1]#[N+:2][C:3](=[O:4])[CH2:5][OH:6],42.43617
[N:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[N:1]#[C:2][C@H:3]([OH:4])[CH:5]=[O:6],45.9649
[N:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[N:1]#[C:2][C@:3]1([OH:4])[CH2:5][O:6]1,59.9531
[N:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[N:1]#[C:2]/[C:3]([OH:4])=[CH:5]/[OH:6],66.0636
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][CH2:6]1>>[CH3:1][C@@H:2]1[C:3][CH2:4][CH2:5][CH2:6]1,68.80442
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:6][CH2:5]1>>[CH3:1][C@@H:2]1[CH:3]=[CH:4][C@H:5]1[CH3:6],129.04105
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][CH2:6]1>>[CH3:1][CH:2]=[C:3]=[CH:4][CH2:5][CH3:6],127.06277
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][CH2:6]1>>[CH3:1][C@@H:2]1[CH:3]=[C:4]=[CH:5][CH2:6]1.[H:7][H:8],104.96329
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][CH2:6]1>>[CH2:1]=[CH:2]/[CH:3]=[CH:4]\[CH2:5][CH3:6],94.88187
[CH:1]1=[CH:2][C@@H:3]([CH3:4])[CH2:5][CH2:6]1>>[CH:1]1=[CH:2][C@H:3]2[CH2:4][C@H:5]2[CH2:6]1.[H:7][H:8],94.86889
[CH:1]1=[CH:2][C@@H:3]([CH3:4])[CH2:5][CH2:6]1>>[C:1]=[CH:2][C@@H:3]([CH3:4])[CH2:5][CH3:6],81.51985
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][CH2:6]1>>[CH3:1][C:2]1=[CH:3][CH2:4][CH2:5][CH2:6]1,77.3582
[CH3:1][C@@H:4]1[CH:3]=[CH:2][CH2:6][CH2:5]1>>[CH3:1][C:2]1=[CH:3][CH:4]=[CH:5][CH2:6]1.[H:7][H:8],57.31331
[CH:1]1=[CH:2][C@@H:5]([CH3:6])[CH2:4][CH2:3]1>>[CH2:1]=[CH:2][C@@H:3]1[CH2:4][C@@H:5]1[CH3:6],76.57211
[CH3:1][C@@H:3]1[CH:2]=[CH:6][CH2:5][CH2:4]1>>[CH4:1].[C-:2]1=[CH:3][CH+:4][CH2:5][CH2:6]1,85.56539000000002
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][CH2:6]1>>[CH3:1][C@@H:2]1[CH2:3][C:4][CH2:5][CH2:6]1,69.1457
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][CH2:6]1>>[CH3:1]/[CH:2]=[CH:3]/[CH:4]1[CH2:5][CH2:6]1,77.5948
[CH3:1][C:6]#[C:5][CH2:2][C:3]#[N:4]>>[CH2+:1][C:2]([C:3]#[N:4])=[C-:5][CH3:6],83.06713
[CH3:1][C:2]#[C:3][CH2:4][C:5]#[N:6]>>[CH2:1]=[C:2]=[CH:3][CH2:4][C:5]#[N:6],117.8699
[CH3:1][C:2]#[C:3][CH2:4][C:5]#[N:6]>>[CH2:1]=[C:2]=[C:3]=[CH:4][C:5]#[N:6].[H:7][H:8],82.11644
[CH3:1][C:2]#[C:3][CH2:4][C:5]#[N:6]>>[CH3:1][C:2]#[C:3][CH:4]=[C:5]=[NH:6],83.26942
[C:1](#[C:2][CH3:3])[CH2:4][C:5]#[N:6]>>[C:1]=[C:2]([CH3:3])[CH2:4][C:5]#[N:6],58.6151
[cH:1]1[cH:2][n:3][cH:4][cH:5][n:6]1>>[C:1]1=[CH:2][N:3]=[CH:4][CH2:5][N:6]=1,115.65854
[cH:1]1[n:2][cH:3][cH:4][n:5][cH:6]1>>[CH:1]#[N+:2][CH-:3][CH-:4][N+:5]#[CH:6],99.1214
[cH:1]1[cH:2][n:3][cH:4][cH:5][n:6]1>>[C:1]1=[CH:2][N-:3][CH2:4][CH:5]=[N+:6]=1,102.62739
[cH:1]1[cH:2][n:3][cH:4][cH:5][n:6]1>>[C+:1]1=[CH:2][N-:3][CH:4]=[CH:5][NH:6]1,86.30311
[cH:1]1[n:2][cH:3][cH:4][n:5][cH:6]1>>[CH:1]1=[N:2][C@H:3]2[CH:4]=[N:5][C@@H:6]12,90.80178
[cH:1]1[n:2][cH:3][cH:4][n:6][cH:5]1>>[CH-:1]=[N+:2]=[CH:3][C@@H:4]1[CH:5]=[N:6]1,106.0763
[cH:1]1[n:2][cH:5][cH:4][n:6][cH:3]1>>[CH:1]1=[N:2][C@@H:3]2[C@@H:4]3[C@H:5]1[N:6]23,85.8959
[cH:1]1[cH:2][n:3][cH:4][cH:5][n:6]1>>[cH:1]1[cH:2][n:3]2[cH:4][cH:5][n:6]12,126.77975
[CH2:1]([CH3:2])[CH2:3][CH2:4][C:5]#[N:6]>>[CH2:1]=[CH2:2].[CH2:3]=[CH:4][C:5]#[N:6].[H:7][H:8],92.29556
[CH3:1][CH2:5][CH2:4][CH2:3][C:2]#[N:6]>>[CH3:1][C@H:2]1[CH2:3][CH2:4][C:5][NH:6]1,90.14259
[CH2:1]([C:2]#[N:3])[CH2:4][CH2:5][CH3:6]>>[CH2:1]=[C:2]=[NH:3].[CH2:4]=[CH:5][CH3:6],67.53947
[N:2]#[C:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[H:1]/[N:2]=[C:3]1/[CH2:4][C@@H:5]1[CH2:6][CH3:7],111.04913
[CH3:1][CH2:2][CH2:3][CH2:4][C:5]#[N:6]>>[CH3:1][CH2:2][CH2:3][CH:4]=[C:5]=[NH:6],90.83195
[CH2:1]([C:2]#[N:3])[CH2:4][CH2:5][CH3:6]>>[CH2:1]=[C:2]=[N:3][CH2:4][CH2:5][CH3:6],86.62235
[CH3:1][CH2:2][CH2:3][CH2:4][C:5]#[N:6]>>[CH3:1]/[CH:2]=[CH:3]/[CH2:4][C:5]#[N:6].[H:7][H:8],109.97413
[C:1](#[N:2])[CH2:3][CH2:4][CH2:5][CH3:6]>>[C-:1]#[N+:2][CH2:3][CH2:4][CH2:5][CH3:6],58.92266
[N:2]#[C:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[H:1]/[N:2]=[C:3]1/[CH2:4][CH2:5][C@@H:6]1[CH3:7],100.53596
[CH3:1][N:2]1[CH2:3][C@H:4]1[C:5]#[N:6]>>[CH3:1][NH+:2]1[CH-:3][C@H:4]1[C:5]#[N:6],65.00579
[CH3:1][N:2]1[CH2:3][C@H:4]1[C:5]#[N:6]>>[CH3:1][N:2]1[CH2:3][C:4]1=[C:5]=[NH:6],109.74897
[CH3:1][N:2]1[CH2:3][C@H:4]1[C:5]#[N:6]>>[CH3:1][N:2]1[CH+:3][C@H:4]1[C-:5]=[NH:6],131.7007
[CH2:1]1[N:2]([CH3:3])[C@@H:4]1[C:5]#[N:6]>>[CH2-:1][N+:2]([CH3:3])=[CH:4][C:5]#[N:6],37.75025
[CH3:1][N:2]1[C@H:3]([C:4]#[N:5])[CH2:6]1>>[CH2-:1][N+:2]1=[C:3]([C:4]#[N:5])[CH2:6]1.[H:7][H:8],80.35300000000002
[C:1](#[N:2])[C@@H:3]1[CH2:4][N:5]1[CH3:6]>>[C-:1]#[N+:2][C@@H:3]1[CH2:4][N:5]1[CH3:6],58.93577
[CH3:1][N:6]1[C@H:4]([C:3]#[N:2])[CH2:5]1>>[CH3:1]/[N:2]=[C:3]1/[C@@H:4]2[CH2:5][N:6]12,93.16401
[CH3:1][N:2]1[CH2:5][C@H:6]1[C:3]#[N:4]>>[CH3:1][N+:2]1([C:3]#[N:4])[CH-:5][CH2:6]1,80.42694
[CH3:1][N:2]1[CH2:3][C@H:4]1[C:5]#[N:6]>>[CH3:1]/[N:2]=[CH:3]/[CH2:4][C:5]#[N:6],81.37893000000003
[CH3:1][C@:2]12[C@H:3]([O:4][CH2:6]1)[CH2:5]2>>[CH3:1][C@@:2]1([CH2:3][OH:4])[C:5][CH2:6]1,68.3238
[CH3:1][C@:2]12[CH2:3][C@H:4]1[O:6][CH2:5]2>>[CH3:1][C:2][CH2:3][C@@H:4]1[CH2:5][O:6]1,70.60074
[CH2:1]1[O:2][C@@H:3]2[CH2:4][C@:5]12[CH3:6]>>[CH-:1]=[O+:2][C@@H:3]1[CH2:4][C@H:5]1[CH3:6],80.03813000000002
[CH2:1]1[C@@:2]2([CH3:3])[CH2:4][C@H:5]2[O:6]1>>[CH2:1]=[C:2]([CH3:3])[CH2:4][CH:5]=[O:6],39.74464
[CH3:1][C@@:4]12[C@@H:2]([CH2:3]1)[O:6][CH2:5]2>>[CH3:1][C@H:2]1[CH2:3][C:4][CH2:5][O:6]1,83.06811
[CH3:1][C@@:2]12[CH2:3][O:4][C@@H:5]1[CH2:6]2>>[CH3:1][C@@:2]12[C-:3]=[O+:4][C@@H:5]1[CH2:6]2.[H:7][H:8],85.65226
[CH2:1]1[C@H:2]2[O:3][CH2:4][C@@:5]12[CH3:6]>>[CH:1][C@H:2]1[O:3][CH2:4][C@@H:5]1[CH3:6],62.05095
[CH2:1]1[C@H:2]2[O:3][CH2:4][C@@:5]12[CH3:6]>>[CH2:1]=[CH:2][O:3][CH2:4][C:5][CH3:6],67.5065
[CH3:1][C@:2]12[CH2:3][C@H:4]1[O:5][CH2:6]2>>[CH3:1][C:2]1([CH3:3])[CH:4]=[O+:5][CH-:6]1,80.69062
[CH3:1][C@@:2]12[C@@H:3]([CH2:4]1)[O:5][CH2:6]2>>[CH3:1][C:2]1=[CH:3][CH2:4][O:5][CH2:6]1,65.80793
[CH3:1][C@:2]12[CH2:3][C@H:4]1[O:5][CH2:6]2>>[CH2:1]=[C:2]1[CH2:3][C@H:4]2[O:5][C@@H:6]12.[H:7][H:8],98.64238
[CH3:1][C@:2]12[CH2:3][C@H:4]1[O:5][CH2:6]2>>[CH3:1][C:2]1([CH3:3])[C-:4]=[O+:5][CH2:6]1,49.55595
[CH3:1][C@@:2]12[CH2:3][O:4][C@@H:6]1[CH2:5]2>>[CH3:1][C:2]1([CH2:3][OH:4])[CH:5]=[CH:6]1,65.34028
[CH3:1][C@:2]12[CH2:3][C@H:4]1[O:5][CH2:6]2>>[CH3:1][C@H:2]1[CH2:3][C-:4]=[O+:5][CH2:6]1,53.07858
[CH3:1][CH:2]([C:3]#[CH:4])[CH3:5]>>[CH3:1][C@@H:2]1[C:3][CH2:4][CH2:5]1,97.02148
[CH:1]#[C:2][CH:3]([CH3:4])[CH3:5]>>[CH2:1]=[C:2]=[C:3]([CH3:4])[CH3:5],78.87614
[CH3:1][CH:2]([CH3:3])[C:4]#[CH:5]>>[CH:1]/[C:2]([CH3:3])=[CH:4]\[CH3:5],88.86458
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][O:6]1>>[CH3:1][C@@H:2]1[C:3][CH2:4][CH2:5][O:6]1,67.00891
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][O:6]1>>[CH3:1][C@@H:2]1[CH2:3][C:4][CH2:5][O:6]1,66.87585
[CH2:1]1[CH:2]=[CH:3][C@@H:5]([CH3:4])[O:6]1>>[CH:1]1=[CH:2][C@H:3]2[CH2:4][C@H:5]2[O:6]1.[H:7][H:8],88.75544000000002
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:6][O:5]1>>[CH3:1][C@H:2]1[CH:3]=[CH:4][O:5][CH2:6]1,77.91417
[CH:1]1=[CH:4][CH2:5][O:6][C@@H:2]1[CH3:3]>>[CH:1]#[C:2][CH3:3].[CH3:4][CH:5]=[O:6],103.12757
[CH2:1]1[CH:2]=[CH:3][C@@H:4]([CH3:5])[O:6]1>>[CH2:1]=[CH:2][CH2:3][C:4]([CH3:5])=[O:6],62.40751
[CH:1]1=[CH:2][CH2:5][O:6][C@@H:3]1[CH3:4]>>[CH:1]#[C:2][CH2:3][CH3:4].[CH2:5]=[O:6],104.64093
[CH:1]1=[CH:2][C@@H:3]([CH3:4])[O:5][CH2:6]1>>[C:1]=[CH:2][C@@H:3]([CH3:4])[O:5][CH3:6],79.38701999999998
[CH3:1][C@H:2]1[O:3][CH2:4][CH:5]=[CH:6]1>>[CH4:1].[C-:2]1=[O+:3][CH2:4][CH:5]=[CH:6]1,76.1734
[CH3:1][C@@H:2]1[CH:3]=[CH:4][CH2:5][O:6]1>>[CH2:1]=[CH:2]/[CH:3]=[CH:4]\[CH2:5][OH:6],62.80455
[CH3:1][C:2]1([CH3:5])[CH2:3][O:4]1>>[CH3:1][C:2][CH2:3][O:4][CH3:5],110.11513
[CH3:1][C:2]1([CH3:3])[CH2:4][O:5]1>>[CH3:1][C:2]1([CH3:3])[C-:4]=[O+:5]1.[H:6][H:7],88.17044
[CH3:1][C:3]1([CH3:4])[CH2:2][O:5]1>>[CH3:1][CH2:2][C:3]([CH3:4])=[O:5],65.03399
[CH3:1][C:3]1([CH3:2])[CH2:4][O:5]1>>[CH4:1].[CH2:2]=[C:3]1[CH2:4][O:5]1,120.93073
[CH2:1]1[O:2][C:3]1([CH3:4])[CH3:5]>>[CH2-:1][O+:2]=[C:3]([CH3:4])[CH3:5],60.28117
[CH2:1]1[O:2][C:3]1([CH3:4])[CH3:5]>>[CH-:1]=[O+:2][CH:3]([CH3:4])[CH3:5],75.80748
[CH3:1][C:4]1([CH3:5])[CH2:2][O:3]1>>[CH3:1][C-:2]=[O+:3][CH2:4][CH3:5],103.15893
[CH3:1][C:2]1([CH3:3])[CH2:4][O:5]1>>[CH:1][C:2]([CH3:3])([CH3:4])[OH:5],68.18729
[CH3:1][C:2]([C:4](=[O:3])[NH2:5])=[O:6]>>[CH3:1][C-:2]=[O+:3][C:4]([NH2:5])=[O:6],76.96438
[C:1]([NH2:2])(=[O:4])[C:5]([CH3:3])=[O:6]>>[CH3:1][NH2:2].[C-:3]#[O+:4].[C-:5]#[O+:6],120.99032
[CH3:1][C:2](=[O:3])[C:5]([NH2:4])=[O:6]>>[CH3:1][CH:2]=[O:3].[NH:4]=[C:5]=[O:6],85.78644
[CH3:1][C:5]([C:3](=[O:2])[NH2:4])=[O:6]>>[CH3:1][O:2][C:3]([NH2:4])=[C:5]=[O:6],99.54136
[CH3:1][C:2](=[O:3])[C:4]([NH2:5])=[O:6]>>[CH2:1]=[C:2]([O-:3])[C+:4]([NH2:5])[OH:6],47.67382
[CH3:1][C:2](=[O:3])[C:4]([NH2:5])=[O:6]>>[CH2:1]=[C:2]([OH:3])[C:4]([NH2:5])=[O:6],69.50486
[CH3:1][C:2](=[O:3])[C:5](=[O:4])[NH2:6]>>[CH3:1][C:2](=[O:3])[O+:4]=[C-:5][NH2:6],57.68316
[CH3:1][C@@H:2]1[O:4][C@@H:5]1[CH3:3]>>[CH:1][C@@H:2]([CH3:3])[O:4][CH3:5],109.79975
[CH3:1][C@@H:4]1[C@H:3]([CH3:2])[O:5]1>>[CH2:1]=[CH:2][C@@H:3]([CH3:4])[OH:5],58.23475
[CH3:1][C@@H:2]1[O:3][C@@H:4]1[CH3:5]>>[CH2:1]=[C:2]1[O:3][C@@H:4]1[CH3:5].[H:6][H:7],116.98273
[CH3:1][C@@H:2]1[C@H:4]([CH3:3])[O:5]1>>[CH3:1][CH:2]([CH3:3])[CH:4]=[O:5],55.04803
[CH3:1][C@H:2]1[O:3][C@H:4]1[CH3:5]>>[CH3:1][C-:2]=[O+:3][CH2:4][CH3:5],74.81414000000002
[CH3:1][C@@H:4]1[C@H:3]([CH3:2])[O:5]1>>[CH3:1][C:2][C@H:3]([CH3:4])[OH:5],68.23465999999999
[C@@H:1]1([CH3:4])[O:2][C@@H:3]1[CH3:5]>>[CH-:1]=[O+:2][CH:3]([CH3:4])[CH3:5],99.79801
[C@@H:1]1([CH3:2])[C@H:4]([CH3:3])[O:5]1>>[CH2:1]=[CH2:2].[CH3:3][CH:4]=[O:5],76.20671
[CH3:1][C@@H:4]1[C@H:3]([CH3:2])[O:5]1>>[CH4:1].[CH3:2][C@@H:3]1[C-:4]=[O+:5]1,88.99653
[CH3:1][C@H:2]1[O:3][C@H:4]1[CH3:5]>>[CH3:1][CH:2]=[O+:3][CH-:4][CH3:5],59.37385
[OH:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[OH:1][C:2]1=[C:3]=[CH:4][O:5][NH:6]1,107.08428
[OH:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[O:1]=[c:2]1[cH:3][cH:4][o:5][nH:6]1,51.05703
[OH:1][c:2]1[n:3][o:4][cH:5][cH:6]1>>[OH:1][C:2]1=[N:3][O+:4]=[C-:5][CH2:6]1,69.22515
[cH:1]1[cH:2][c:3]([OH:4])[n:5][o:6]1>>[CH2:1]=[C:2]=[C:3]([OH:4])[N:5]=[O:6],75.86513000000002
[OH:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[OH:1][C:2]1=[C+:3][CH2:4][O:5][N-:6]1,75.83846
[OH:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[OH:1][C:2]1=[CH:3][C@@H:4]2[O:5][N:6]12,90.41738
[OH:1][c:4]1[cH:3][cH:2][o:6][n:5]1>>[O:1]=[CH:2][CH:3]=[C:4]=[N:5][OH:6],79.8234
[o:1]1[cH:2][cH:3][c:5]([OH:6])[n:4]1>>[O:1]=[CH:2][C@@H:3]1[N:4]=[C:5]1[OH:6],52.8349
[OH:1][c:2]1[n:3][o:4][cH:5][cH:6]1>>[O-:1][C:2]1=[N:3][O+:4]=[CH:5][CH2:6]1,82.99521999999997
[CH2:1]1[N:2]([CH:4]=[O:5])[CH2:3]1>>[CH:1]1=[N:2][CH2:3]1.[C-:4]#[O+:5].[H:6][H:7],74.81451
[CH2:1]1[CH2:2][N:3]1[CH:4]=[O:5]>>[CH3:1][CH2:2][N:3]=[C:4]=[O:5],56.53248000000001
[CH:1]([N:2]1[CH2:3][CH2:4]1)=[O:5]>>[CH:1]1=[N:2][CH2:3][CH2:4][O:5]1,40.10204
[O:1]=[CH:2][N:3]1[CH2:4][CH2:5]1>>[O:1]=[CH:2][NH+:3]1[CH-:4][CH2:5]1,65.70056
[CH2:1]1[N:2]([CH:4]=[O:5])[CH2:3]1>>[CH2:1]=[N:2][CH2:3][CH:4]=[O:5],72.80768
[CH2:1]1[CH2:2][N:3]1[CH:4]=[O:5]>>[CH2:1]=[CH2:2].[NH:3]=[C:4]=[O:5],55.33229
[O:1]=[CH:2][N:3]1[CH2:4][CH2:5]1>>[OH:1][CH:2]=[N+:3]1[CH-:4][CH2:5]1,63.6272
[CH2:1]1[N:2]([CH:3]=[O:4])[CH2:5]1>>[CH2-:1][N+:2]1=[CH:3][O:4][CH2:5]1,81.96336
[CH2:1]1[N:2]([CH:4]=[O:5])[CH2:3]1>>[CH2:1]=[N+:2]([CH2-:3])[CH:4]=[O:5],40.95138
[C:1]12([CH2:2][O:3][CH2:4]1)[CH2:5][CH2:6]2>>[CH:1]1=[CH:2][O:3][CH2:4]1.[CH2:5]=[CH2:6],95.37392
[CH2:1]1[O:2][CH2:3][C:4]12[CH2:5][CH2:6]2>>[CH:1]1=[O+:2][CH2:3][C@@:4]12[CH-:5][CH2:6]2.[H:7][H:8],98.13774
[CH2:1]1[O:2][CH2:3][C:4]12[CH2:5][CH2:6]2>>[CH:1]1=[O+:2][CH-:3][C:4]12[CH2:5][CH2:6]2.[H:7][H:8],83.83358
[CH2:1]1[C:2]2([CH2:3]1)[CH2:4][O:6][CH2:5]2>>[CH2:1]=[C:2]1[CH2:3][CH2:4]1.[CH2:5]=[O:6],59.40904000000001
[CH2:1]1[C:2]2([CH2:3][O:4]1)[CH2:5][CH2:6]2>>[CH2+:1][C:2]1([CH2:3][O-:4])[CH2:5][CH2:6]1,57.71735
[CH2:1]1[O:2][CH2:3][C:4]12[CH2:5][CH2:6]2>>[CH-:1]=[O+:2][CH2:3][CH:4]1[CH2:5][CH2:6]1,81.52983
[CH2:1]1[O:2][CH2:3][C:4]12[CH2:5][CH2:6]2>>[C-:1]1=[O+:2][CH2:3][C:4]12[CH2:5][CH2:6]2.[H:7][H:8],82.56575
[C:1](#[N:2])[CH:3]([OH:4])[C:5]#[N:6]>>[C-:1]#[N+:2][C@@H:3]([OH:4])[C:5]#[N:6],53.74344
[N:1]#[C:2][CH:5]([C:3]#[N:4])[OH:6]>>[N:1]#[C:2][C@H:3]1[N:4]=[C:5]1[OH:6],80.34436
[N:1]#[C:2][CH:3]([OH:4])[C:5]#[N:6]>>[N:1]#[C:2][C:3]([OH:4])=[C:5]=[NH:6],78.76886
[N:1]#[C:2][CH:3]([OH:4])[C:5]#[N:6]>>[N:1]#[C:2][CH:3]=[O:4].[C:5]=[NH:6],67.61098
[CH:1]#[C:2][C@@H:3]1[O:4][C@@H:5]1[CH3:6]>>[CH2:1]=[C:2]=[C:3]1[O:4][C@@H:5]1[CH3:6],86.25296999999998
[CH:1]#[C:2][C@H:3]1[C@@H:4]([CH3:5])[O:6]1>>[CH+:1]=[C:2]=[C-:3][C@@H:4]([CH3:5])[OH:6],62.9025
[CH:1]#[C:2][C@@H:3]1[O:4][C@@H:5]1[CH3:6]>>[CH:1]#[C:2][C-:3]=[O+:4][CH2:5][CH3:6],72.47944
[CH:1]#[C:2][C@@H:3]1[O:4][C@@H:5]1[CH3:6]>>[CH:1]#[C:2][C@H:3]([OH:4])[CH:5]=[CH2:6],59.19869
